id,name,city,country,operator,source,latitude,longitude
wd_Q116978579,Balsa Tiszapart vasútállomás,Balsa,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.175972863,21.548722324
wd_Q116978578,Balsa megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,,
wd_Q22160071,Balástya vasútállomás,Balástya,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.413455555,20.001427777
wd_Q21876940,Baracska megállóhely,Baracska,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.298402,18.754856
wd_Q22003441,Barcs felső megállóhely,Barcs,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,45.958309,17.486156
wd_Q22003439,Barcs vasútállomás,Barcs,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,45.951819,17.446885
wd_Q19569311,Barosstelep megállóhely,Budapest XXII. kerülete,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.398659,18.988885
wd_Q22074508,Bashalom megállóhely,Tiszaeszlár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.026194444,21.514516666
wd_Q16507935,Batthyány tér,Budapest I. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.5068,19.0393
wd_Q22227455,Battonya vasútállomás,Battonya,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.282,21.004
wd_Q22222638,Baté vasútállomás,Baté,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.355605555,17.960902777
wd_Q22117173,Becehegy megállóhely,Balatongyörök,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.776063888,17.372622222
wd_Q22025884,Becske alsó megállóhely,Becske,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.895622,19.36726
wd_Q63301802,Becske vasútállomás,Becske,Hungary,,Wikidata,47.9255812,19.3477335
wd_Q22002086,Belecska megállóhely,Belecska,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.639598,18.411317
wd_Q22138356,Beled vasútállomás,Beled,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.466652777,17.084683333
wd_Q22222666,Beleg vasútállomás,Beleg,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.316655555,17.420586111
wd_Q22121261,Belezna megállóhely,Murakeresztúr,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.326325,16.877519444
wd_Q21997553,Belsőbáránd megállóhely,Aba,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.102856,18.499737
wd_Q22227171,Belsőkamaráspuszta megállóhely,Mezőhegyes,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.341291666,20.848508333
wd_Q22227453,Belsőperegpuszta megállóhely,Mezőhegyes,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.320283333,20.906697222
wd_Q22047647,Berekfürdő megállóhely,Karcag,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.374923,20.827246
wd_Q116978582,Beremendi Cementmű vasútállomás,Nagyharsány,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,45.832239,18.395011
wd_Q22071960,Berente megállóhely,Berente,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.238894444,20.672463888
wd_Q119302673,Berente-Rendező vasútállomás,Berente,Hungary,BorsodChem,Wikidata,48.242357642,20.66803855
wd_Q21898143,Berettyóújfalu vasútállomás,Berettyóújfalu,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.21216,21.532141
wd_Q116978583,Berhida megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.104814,18.129338
wd_Q22023371,Berkenye megállóhely,Berkenye,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.885529,19.071312
wd_Q22003650,Berzence vasútállomás,Berzence,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.201187,17.143537
wd_Q21891719,Bezenye megállóhely,Rajka,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.973388,17.20778
wd_Q25834304,Beöthy utca,Budapest IX. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.460662,19.081884
wd_Q21876893,Biatorbágy vasútállomás,Biatorbágy,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.480494,18.834032
wd_Q22046606,Bicere vasútállomás,Gyula,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.659809,21.179498
wd_Q21876898,Bicske alsó megállóhely,Bicske,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.486712,18.643327
wd_Q21876886,Bicske vasútállomás,Bicske,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.484084,18.61875
wd_Q21998914,Bicsérd vasútállomás,Bicsérd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.041042,18.053953
wd_Q21877073,Biharkeresztes vasútállomás,Biharkeresztes,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.135506,21.721866
wd_Q22046812,Biharnagybajom vasútállomás,Biharnagybajom,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.208761,21.221784
wd_Q3546888,Bikás park,Budapest XI. kerülete,Hungary,,Wikidata,47.465,19.033275
wd_Q116978584,Biri megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.81527,21.848566
wd_Q285913,Blaha Lujza tér,Budapest,Hungary,,Wikidata,47.497222222,19.070555555
wd_Q15144461,Boba vasútállomás,Boba,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.1825,17.191388888
wd_Q22116526,Bocfölde megállóhely,Bocfölde,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.778258333,16.853402777
wd_Q22054782,Bocskaikert megállóhely,Bocskaikert,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.640262,21.666037
wd_Q131169452,Bodajk felső megállóhely,Bodajk,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.328887,18.235532
wd_Q21996832,Bodajk vasútállomás,Bodajk,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.318112,18.251864
wd_Q116978585,Bodakajtor-Felsőszentiván megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.072405,18.510077
wd_Q22122283,Bodolyabér megállóhely,Bodolyabér,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.199983333,18.128933333
wd_Q22074885,Bodrogkeresztúr vasútállomás,Bodrogkisfalud,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.175277777,21.3539
wd_Q22074889,Bodrogolaszi megállóhely,Bodrogolaszi,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.285441666,21.512113888
wd_Q116978588,Bogdása megállóhely,Bogdása,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,45.869419,17.782101
wd_Q116978586,Bogárzó megállóhely,Orosháza,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.540713,20.677296
wd_Q26833729,Bokod megállóhely,Dad,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.516416,18.271341
wd_Q22075341,Boldogkőváralja megállóhely,Boldogkőváralja,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.344980555,21.208738888
wd_Q22073970,Boldva megállóhely,Boldva,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.223171,20.790591
wd_Q22222671,Bolhás megállóhely,Bolhás,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.282116666,17.275413888
wd_Q22121913,Bonnya megállóhely,Kisbárapáti,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.609113888,17.910744444
wd_Q131934599,Bonyhád vasútállomás,Bonyhád,Hungary,,Wikidata,46.295663,18.533394
wd_Q22059421,Borsihalom megállóhely,Tiszaalpár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.769864,19.91286
wd_Q22073974,Borsodszirák megállóhely,Borsodszirák,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.258738888,20.771013888
wd_Q22023393,Borsosberény megállóhely,Borsosberény,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.973256,19.094736
wd_Q25840054,Boráros tér,Budapest IX. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.479169444,19.066511111
wd_Q48338998,Buda-Császárfürdő,Budapest II. kerülete,Hungary,,Wikidata,47.520555555,19.038333333
wd_Q22115858,Budafa megállóhely,Zalalövő,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.851580555,16.625008333
wd_Q3096085,Budafok megállóhely,Budapest XXII. kerülete,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.4238,19.0413
wd_Q96029894,Budai indóház,Budapest I. kerülete,Hungary,,Wikidata,47.499444444,19.025
wd_Q21921447,Budai út megállóhely,Cegléd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.208424,19.732378
wd_Q16507993,Budakalász,Budakalász,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.6162,19.0549
wd_Q16507994,"Budakalász, Lenfonó",Budakalász,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.621666666,19.046666666
wd_Q112811000,Budapest-Dunapart teherpályaudvar,Budapest IX. kerülete,Hungary,,Wikidata,47.472,19.07033
wd_Q1102875,Budapest-Józsefváros pályaudvar,Budapest VIII. kerülete,Hungary,,Wikidata,47.4908,19.0911
wd_Q800998,Budapest-Kelenföld vasútállomás,Budapest XI. kerülete,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.465,19.02166667
wd_Q841167,Budapest-Keleti pályaudvar,Budapest,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.500555555,19.083611111
wd_Q3096087,Budatétény megállóhely,Budapest XXII. kerülete,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.4051,19.0165
wd_Q21876888,Budaörs vasútállomás,Budaörs,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.447525,18.964999
wd_Q116978590,Bugac felső vasútállomás,Bugac,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.661024549,19.659762825
wd_Q116978589,Bugac vasútállomás,Bugac,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.684650416,19.676692134
wd_Q116978591,Bugacpuszta megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,,
wd_Q116978592,Buj megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,,
wd_Q22121890,Bábonymegyer megállóhely,Bábonymegyer,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.746133333,18.110088888
wd_Q22039035,Bácsalmás vasútállomás,Bácsalmás,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.11764,19.346516
wd_Q22038931,Bácsbokod-Bácsborsód vasútállomás,Bácsbokod,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.115571,19.160076
wd_Q116978575,Bágyogszovát megállóhely,,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.623322,17.321887
wd_Q22047676,Bánhalma-Halastó megállóhely,Kunhegyes,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.324905,20.665452
wd_Q21877375,Bánhida megállóhely,Tatabánya,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.573837,18.371953
wd_Q97656395,Bánk megállóhely,Bánk,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.9210568,19.1849979
wd_Q22227178,Bánkút megállóhely,Medgyesegyháza,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.505441666,21.093877777
wd_Q22072961,Bánréve vasútállomás,Bánréve,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.299844444,20.351972222
wd_Q22072965,Bánrévei Vízmű megállóhely,Serényfalva,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.283877777,20.368080555
wd_Q21898142,Báránd vasútállomás,Báránd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.299766,21.235269
wd_Q21877058,Bátaszék vasútállomás,Bátaszék,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.202455,18.71561
wd_Q16507937,Békásmegyer,Budapest III. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.5985,19.0549
wd_Q94782776,Békés vasútállomás,Békés,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.772641666,21.122375
wd_Q21871991,Békéscsaba vasútállomás,Békéscsaba,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.669743,21.081495
wd_Q22040990,Bélapátfalva vasútállomás,Bélapátfalva,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.055869,20.340643
wd_Q116978581,Bélapátfalvai Cementgyár megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.057591,20.353008
wd_Q22040987,Bélapátfalvi Cementgyár megállóhely,Bélapátfalva,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.058409,20.355583
wd_Q21877046,Bélatelep megállóhely,Fonyód,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.737641666,17.534913888
wd_Q22003646,Bélavár megállóhely,Bélavár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.122928,17.207832
wd_Q22073984,Bódvaszilas vasútállomás,Bódvaszilas,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.537488888,20.737930555
wd_Q22002388,Bóly megállóhely,Bóly,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,45.937634,18.538342
wd_Q57315249,Böhönye megállóhely,Böhönye,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.409752777,17.406675
wd_Q102108483,Bölcske megállóhely,Bölcske,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.729638888,18.926555555
wd_Q21997324,Börgönd vasútállomás,Székesfehérvár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.140054,18.515118
wd_Q22031390,Bösztör vasútállomás,Kunszentmiklós,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.938316,19.159695
wd_Q22117383,Búcsúszentlászló vasútállomás,Búcsúszentlászló,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.792336111,16.932722222
wd_Q22073978,Büdöskútpuszta megállóhely,Szendrő,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.374077777,20.725594444
wd_Q21887973,Bük vasútállomás,Bük,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.388626,16.752152
wd_Q116978593,Bükkábrány vasútállomás,Bükkábrány,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.869885,20.685039
wd_Q21998913,Bükkösd vasútállomás,Bükkösd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.113045,17.999445
wd_Q22138760,Bősárkány vasútállomás,Bősárkány,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.685438888,17.234152777
wd_Q21997748,Cece vasútállomás,Cece,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.772291,18.623613
wd_Q4746650,Cegléd vasútállomás,Cegléd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.1831,19.8053
wd_Q21921444,Ceglédbercel megállóhely,Ceglédbercel,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.216291,19.657681
wd_Q21921446,Ceglédbercel-Cserő vasútállomás,Ceglédbercel,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.210838,19.686085
wd_Q22159966,Ceglédi szállások megállóhely,Cegléd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.168366666,19.826394444
wd_Q21876421,Celldömölk vasútállomás,Celldömölk,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.261236111,17.152733333
wd_Q116978594,Celldömölk-Rendező vasútállomás,Celldömölk,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.248149,17.169436
wd_Q116978596,Center alsó megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.26239,20.357054
wd_Q116978595,Center vasútállomás,Ózd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.25269,20.344936
wd_Q116978597,Cibak megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.75862,21.84721
wd_Q21998442,Cikó megállóhely,Cikó,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.263462,18.557368
wd_Q25385512,Cinkota,Budapest XVI. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.519730555,19.218008333
wd_Q25840301,Cinkota alsó,Budapest XVI. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.526369444,19.221002777
wd_Q2523443,Corvin-negyed,Budapest,Hungary,,Wikidata,47.485833333,19.07
wd_Q22227361,Csabacsűd felső megállóhely,Csabacsűd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.829227777,20.649283333
wd_Q22227360,Csabacsűd vasútállomás,Csabacsűd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.8228,20.663252777
wd_Q104771351,Csajág felső megállóhely,Csajág,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.043458,18.179359
wd_Q22091054,Csajág vasútállomás,Csajág,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.033763888,18.186183333
wd_Q22227158,Csanádpalota megállóhely,Csanádpalota,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.235983333,20.732566666
wd_Q21996125,Csengele vasútállomás,Kistelek,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.538347,19.908969
wd_Q22078563,Csenger vasútállomás,Csenger,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.82625,22.666527777
wd_Q22031525,Csengőd vasútállomás,Csengőd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.717464,19.27451
wd_Q25840081,Csepel,Budapest XXI. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.421741666,19.066302777
wd_Q35142698,"Csepel, korzó",Budapest XXI. kerülete,Hungary,,Wikidata,47.432277777,19.067833333
wd_Q21998912,Cserdi-Helesfa megállóhely,Cserdi,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.085506,17.987435
wd_Q22002092,Csibrák megállóhely,Csibrák,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.466243,18.335559
wd_Q116978600,Csikóstöttös megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.337108,18.152607
wd_Q21998393,Csikóstőttős megállóhely,Csikóstőttős,Hungary,,Wikidata,46.337103,18.152788
wd_Q16507992,Csillaghegy,Budapest III. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.585764,19.044734
wd_Q23292616,Csillebérc vasútállomás,Budapest,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.4981,18.961691666
wd_Q22074423,Csincse megállóhely,Csincse,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.890794444,20.763905555
wd_Q107392219,Csisztafürdő vasútállomás,Buzsák,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.682141,17.560995
wd_Q22091059,Csittényhegy megállóhely,Balatonakarattya,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.025302777,18.137508333
wd_Q22071389,Csobád megállóhely,Csobád,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.277242,21.034076
wd_Q102245605,Csokvaomány megállóhely,Csokvaomány,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.165472222,20.39825
wd_Q22222635,Csoma-Szabadi vasútállomás,Csoma,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.36655,18.045025
wd_Q21869579,Csomád vasútállomás,Fót,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.635584,19.22289
wd_Q22043406,Csongrád alsó megállóhely,Csongrád,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.711414,20.12778
wd_Q22043407,Csongrád vasútállomás,Csongrád,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.704418,20.140379
wd_Q22043403,Csongrádi úti tanyák megállóhely,Kiskunfélegyháza,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.690207,19.922862
wd_Q22091777,Csopak megállóhely,Csopak,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.974544444,17.931166666
wd_Q21876823,Csorna vasútállomás,Csorna,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.602058,17.24931
wd_Q22044063,Csorvás alsó megállóhely,Gerendás,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.635132,20.889752
wd_Q22044062,Csorvás vasútállomás,Csorvás,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.623509,20.840883
wd_Q21922911,Csugar megállóhely,Mezőtúr,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.050295,20.54139
wd_Q22222673,Csurgó vasútállomás,Csurgó,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.261180555,17.0916
wd_Q21888107,Csákánydoroszló vasútállomás,Csákánydoroszló,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,46.978331,16.499684
wd_Q22138354,Csánig megállóhely,Csánig,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.430305555,17.026055555
wd_Q116978598,Csányoszró megállóhely,Csányoszró,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,45.884316,17.909856
wd_Q21877078,Csárdaszállás vasútállomás,Csárdaszállás,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.862308,20.930047
wd_Q26833719,Császár megállóhely,Császár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.508536111,18.149422222
wd_Q116978599,Császárszállás vasútállomás,Nyíregyháza,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.888413,21.715287
wd_Q102145253,Csémpuszta megállóhely,Csém,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.704444444,18.106333333
wd_Q22059471,Csépa megállóhely,Csépa,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.812454,20.134959
wd_Q21996837,Csókakő megállóhely,Csókakő,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.329939,18.237649
wd_Q116978601,Csór-Nádasdladány vasútállomás,Várpalota,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.174054,18.220406
wd_Q22116524,Csömödér-Páka vasútállomás,Csömödér,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.607825,16.641841666
wd_Q25840221,Csömör,Csömör,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.545077777,19.224947222
wd_Q21869606,Csörög megállóhely,Csörög,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.735969,19.196349
005516001,DEBRECEN,Debrecen,Hungary,MÁV,known_stations,,
wd_Q21876117,Dabas vasútállomás,Dabas,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.194736,19.329077
wd_Q22115692,Dabronc megállóhely,Dabronc,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.025847222,17.166938888
wd_Q26833717,Dad megállóhely,Dad,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.523130555,18.227891666
wd_Q22003448,Darány vasútállomás,Darány,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,45.992187,17.598578
wd_Q22121895,Daránypuszta megállóhely,Som,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.766713888,18.146941666
wd_Q1215247,Debrecen vasútállomás,Debrecen,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.520555555,21.628055555
wd_Q22054773,Debrecen-Csapókert megállóhely,Debrecen,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.540477,21.647921
wd_Q22076758,Debrecen-Szabadságtelep megállóhely,Debrecen,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.527658333,21.658708333
wd_Q21997812,Decs vasútállomás,Decs,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.283844,18.756065
wd_Q22023391,Dejtár vasútállomás,Dejtár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.045511,19.19643
wd_Q22054864,Demecser vasútállomás,Demecser,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.111633,21.926905
wd_Q22057713,Derecske megállóhely,Derecske,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.364033,21.583308
wd_Q22057717,Derecske-Vásártér megállóhely,Derecske,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.351569,21.581032
wd_Q22227134,Deszk megállóhely,Deszk,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.209994444,20.246408333
wd_Q22116498,Devecser vasútállomás,Devecser,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.112297222,17.435727777
wd_Q1028696,Deák Ferenc tér,Budapest V. kerülete,Hungary,Budapesti Közlekedési Zrt.,Wikidata,47.4975,19.054722222
wd_Q21876961,Dinnyés megállóhely,Gárdony,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.180408,18.562646
